dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-07-12_00-00-08,metalBench (3),55,6,11380,7,0
22-07-12_00-00-09,metalBench (3),55,6,11385,7,0
22-07-12_00-00-09,metalBench (3),57,6,11390,7,0
22-07-12_00-00-09,metalBench (3),120,7,11395,7,0
22-07-12_00-00-10,metalBench (3),120,7,11400,7,0
22-07-12_00-00-10,metalBench (3),119,7,11405,7,0
22-07-12_00-00-10,metalBench (3),119,7,11410,7,0
22-07-12_00-00-10,metalBench (3),119,7,11415,7,0
22-07-12_00-00-11,metalBench (3),119,7,11420,7,0
22-07-12_00-00-12,face_4203,46,14,11538,7,0
22-07-12_00-00-12,face_4203,98,11,11543,7,0
22-07-12_00-00-13,face_4203,100,11,11548,7,1
22-07-12_00-00-13,face_4203,39,15,11553,7,0
22-07-12_00-00-13,face_4203,99,11,11558,7,0
22-07-12_00-00-14,face_4203,39,15,11563,7,0
22-07-12_00-00-14,face_4203,100,11,11568,7,0
22-07-12_00-00-15,Face_4209,35,15,11628,7,0
22-07-12_00-00-15,Face_4209,4,10,11633,7,0
22-07-12_00-00-15,Face_4209,169,9,11638,7,0
22-07-12_00-00-16,Face_4209,169,9,11643,7,0
22-07-12_00-00-16,Face_4209,169,9,11648,7,0
