dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-08-04_21-40-11,NPC-4621,135,3,29302,18,0
22-08-04_21-40-12,NPC-4621,135,3,29307,18,0
22-08-04_21-40-12,NPC-4623,135,3,29314,18,0
22-08-04_21-40-12,NPC-4623,77,4,29319,18,0
22-08-04_21-40-12,NPC-4623,77,4,29324,18,0
22-08-04_21-40-12,NPC-4623,77,4,29329,18,0
22-08-04_21-40-13,NPC-4623,77,4,29334,18,0
22-08-04_21-40-13,NPC-4623,77,4,29339,18,0
22-08-04_21-40-24,NPC-613,21,75,30043,18,0
22-08-04_21-40-24,NPC-613,112,42,30048,18,0
22-08-04_21-40-24,NPC-613,2,41,30053,18,0
22-08-04_21-40-38,New_NPC (36)(Clone),43,43,30852,18,0
22-08-04_21-40-38,New_NPC (36)(Clone),55,54,30857,18,0
22-08-04_21-40-38,New_NPC (36)(Clone),55,54,30862,18,0
22-08-04_21-40-39,New_NPC (36)(Clone),55,54,30867,18,0
22-08-04_21-40-39,New_NPC (36)(Clone),55,54,30872,18,0
22-08-04_21-40-49,New_NPC (36)(Clone),45,28,31503,19,0
22-08-04_21-40-49,New_NPC (36)(Clone),44,28,31508,19,0
22-08-04_21-40-50,New_NPC (36)(Clone),44,27,31513,19,0
22-08-04_21-40-57,New_NPC (36)(Clone),1,13,31983,19,0
22-08-04_21-40-57,New_NPC (36)(Clone),8,13,31988,19,0
22-08-04_21-40-57,New_NPC (36)(Clone),7,13,31993,19,0
22-08-04_21-41-11,NPC (211)(Clone),71,4,32981,20,0
22-08-04_21-41-11,NPC (211)(Clone),103,23,32986,20,0
22-08-04_21-41-11,NPC (211)(Clone),103,23,32991,20,0
22-08-04_21-41-12,NPC (211)(Clone),104,23,32996,20,0
22-08-04_21-41-12,NPC (211)(Clone),104,23,33001,20,0
22-08-04_21-41-12,NPC (211)(Clone),104,23,33006,20,0
22-08-04_21-41-13,NPC (211)(Clone),104,23,33011,20,0
22-08-04_21-41-14,NPC (211)(Clone),67,3,33073,20,0
22-08-04_21-41-14,NPC (211)(Clone),106,23,33078,20,0
22-08-04_21-41-14,NPC (211)(Clone),106,23,33083,20,0
22-08-04_21-41-15,NPC (211)(Clone),106,22,33088,20,0
22-08-04_21-41-15,NPC (211)(Clone),107,22,33093,20,0
22-08-04_21-41-15,NPC (211)(Clone),107,22,33098,20,0
22-08-04_21-41-16,NPC (211)(Clone),107,22,33103,20,0
22-08-04_21-41-16,NPC (211)(Clone),107,22,33108,20,0
22-08-04_21-41-16,NPC (211)(Clone),108,40,33113,20,0
22-08-04_21-41-17,NPC (211)(Clone),108,36,33118,20,0
22-08-04_21-41-17,NPC (211)(Clone),108,36,33123,20,0
22-08-04_21-41-17,NPC (211)(Clone),108,32,33128,20,0
22-08-04_21-41-18,NPC (211)(Clone),108,29,33133,20,0
22-08-04_21-41-18,NPC (211)(Clone),109,30,33138,20,0
22-08-04_21-41-18,NPC (211)(Clone),109,31,33143,20,0
22-08-04_21-41-19,NPC (211)(Clone),109,33,33148,20,0
22-08-04_21-41-19,NPC (211)(Clone),109,30,33153,20,0
22-08-04_21-41-19,NPC (211)(Clone),110,28,33158,20,0
22-08-04_21-42-07,NPC-627,101,16,36774,22,0
22-08-04_21-42-07,NPC-627,175,23,36779,22,0
22-08-04_21-42-30,NPC-627,175,35,38883,23,0
22-08-04_21-42-30,NPC-627,175,18,38888,23,0
22-08-04_21-42-31,NPC-627,175,18,38893,23,0
22-08-04_21-42-31,NPC-627,175,18,38898,23,0
22-08-04_21-42-31,NPC-627,176,18,38903,23,0
22-08-04_21-42-31,NPC-627,175,18,38908,23,0
22-08-04_21-42-36,NPC-627,180,18,39289,24,1
22-08-04_21-42-37,NPC-627,8,11,39342,24,0
22-08-04_21-42-37,NPC-627,179,10,39347,24,0
22-08-04_21-42-37,NPC-627,179,10,39352,24,0
22-08-04_21-42-38,NPC-627,179,10,39357,24,0
22-08-04_21-42-38,NPC-627,179,9,39362,24,0
22-08-04_21-42-38,NPC-627,179,9,39367,24,0
