dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-08-04_19-31-20,NPC-616,31,19,76989,47,0
22-08-04_19-31-21,NPC-616,32,19,76995,47,0
22-08-04_19-31-21,NPC-611,32,19,76999,47,0
22-08-04_19-31-21,NPC-611,32,19,77005,47,0
22-08-04_19-31-22,NPC-611,32,19,77011,47,0
22-08-04_19-31-22,NPC-611,32,19,77016,47,0
22-08-04_19-31-23,NPC-616,99,12,77050,47,0
22-08-04_19-31-23,NPC-616,148,17,77055,47,0
22-08-04_19-31-24,NPC-616,148,17,77060,47,0
22-08-04_19-31-24,NPC-616,148,17,77065,47,0
22-08-04_19-31-24,NPC-616,148,17,77070,47,0
22-08-04_19-31-25,NPC-616,32,18,77079,47,0
22-08-04_19-31-25,NPC-616,148,17,77084,47,0
22-08-04_19-31-27,NPC-616,75,17,77228,47,1
22-08-04_19-31-33,NPC 217(Clone),50,20,77551,47,0
22-08-04_19-31-33,NPC 217(Clone),70,76,77556,47,0
22-08-04_19-31-33,NPC 217(Clone),70,38,77561,47,0
22-08-04_19-31-34,NPC 217(Clone),70,37,77567,47,0
22-08-04_19-31-34,NPC 217(Clone),70,37,77572,47,0
22-08-04_19-31-34,NPC 217(Clone),70,37,77578,47,0
22-08-04_19-31-35,NPC 217(Clone),70,37,77583,47,0
22-08-04_19-31-35,NPC 217(Clone),70,37,77589,47,0
22-08-04_19-31-35,NPC 217(Clone),70,37,77594,47,0
22-08-04_19-31-36,NPC 217(Clone),70,37,77599,47,0
22-08-04_19-31-36,NPC 217(Clone),70,37,77605,47,0
22-08-04_19-31-36,NPC 217(Clone),70,37,77610,47,0
22-08-04_19-31-37,NPC 217(Clone),70,37,77615,47,0
22-08-04_19-31-37,NPC 217(Clone),70,37,77621,47,0
22-08-04_19-31-37,NPC 217(Clone),70,37,77626,47,0
22-08-04_19-31-38,NPC 217(Clone),70,37,77632,47,0
22-08-04_19-31-38,NPC 217(Clone),70,37,77637,47,0
22-08-04_19-31-38,NPC 217(Clone),70,37,77642,47,0
22-08-04_19-31-39,NPC 217(Clone),70,37,77647,47,0
22-08-04_19-31-39,NPC 217(Clone),70,36,77653,47,0
22-08-04_19-31-39,NPC 217(Clone),69,36,77658,47,0
22-08-04_19-31-40,NPC 217(Clone),69,36,77663,47,0
22-08-04_19-31-40,NPC 217(Clone),69,36,77669,47,0
22-08-04_19-31-40,NPC 217(Clone),69,35,77674,47,0
22-08-04_19-31-41,NPC 217(Clone),69,35,77679,47,0
22-08-04_19-31-41,NPC 217(Clone),69,36,77685,47,0
22-08-04_19-31-41,NPC 217(Clone),69,36,77690,47,0
22-08-04_19-31-42,NPC 217(Clone),69,35,77696,47,0
22-08-04_19-31-44,NPC 217(Clone),68,21,77813,47,0
22-08-04_19-31-44,NPC 217(Clone),69,34,77819,47,0
22-08-04_19-31-44,NPC 217(Clone),69,34,77824,47,0
22-08-04_19-31-45,NPC 217(Clone),69,34,77829,47,0
22-08-04_19-31-45,NPC 217(Clone),69,34,77835,47,0
22-08-04_19-31-45,NPC 217(Clone),69,34,77840,47,0
22-08-04_19-31-46,NPC 217(Clone),69,35,77845,47,0
22-08-04_19-31-46,NPC 217(Clone),70,35,77850,47,0
22-08-04_19-31-47,NPC 217(Clone),70,80,77862,47,0
22-08-04_19-31-47,NPC 217(Clone),70,21,77867,47,0
22-08-04_19-31-48,NPC 217(Clone),70,80,77873,47,0
22-08-04_19-31-55,NPC 217(Clone),92,24,78315,47,1
22-08-04_19-31-55,NPC 217(Clone),93,76,78300,47,0
22-08-04_19-31-55,NPC 217(Clone),92,20,78307,47,0
22-08-04_19-31-56,NPC 217(Clone),7,3,78320,47,0
22-08-04_19-31-58,NPC 217(Clone),113,16,78468,47,0
22-08-04_19-32-00,New_NPC (99)(Clone),87,34,78599,48,0
22-08-04_19-32-01,New_NPC (99)(Clone),80,35,78603,48,0
22-08-04_19-32-01,New_NPC (99)(Clone),171,33,78608,48,0
22-08-04_19-32-01,New_NPC (99)(Clone),80,35,78613,48,0
22-08-04_19-32-01,New_NPC (99)(Clone),169,33,78618,48,0
22-08-04_19-32-02,NPC (4209),170,28,78630,48,0
22-08-04_19-32-02,NPC 217(Clone),49,32,78653,48,0
22-08-04_19-32-03,NPC 217(Clone),151,15,78658,48,0
22-08-04_19-32-03,NPC 217(Clone),150,15,78663,48,0
22-08-04_19-32-03,NPC 217(Clone),150,17,78668,48,0
22-08-04_19-32-04,NPC 217(Clone),149,17,78681,48,0
22-08-04_19-32-04,NPC 217(Clone),49,13,78686,48,0
22-08-04_19-32-04,NPC 217(Clone),48,12,78691,48,0
22-08-04_19-32-05,NPC 217(Clone),46,12,78696,48,0
22-08-04_19-32-05,NPC 217(Clone),45,12,78701,48,0
22-08-04_19-32-05,NPC 217(Clone),44,12,78706,48,0
22-08-04_19-32-06,NPC 217(Clone),44,11,78711,48,0
22-08-04_19-32-06,NPC 217(Clone),42,11,78716,48,0
22-08-04_19-32-07,NPC 217(Clone),41,11,78774,48,0
22-08-04_19-32-07,NPC 217(Clone),38,11,78779,48,0
22-08-04_19-32-07,NPC 217(Clone),37,10,78788,48,0
22-08-04_19-32-08,NPC 217(Clone),32,10,78793,48,0
22-08-04_19-32-08,NPC 217(Clone),121,4,78798,48,0
22-08-04_19-32-08,NPC 217(Clone),121,4,78803,48,0
22-08-04_19-32-09,NPC 217(Clone),119,4,78839,48,0
22-08-04_19-32-09,NPC 217(Clone),32,10,78844,48,0
22-08-04_19-32-10,NPC 217(Clone),31,11,78849,48,0
22-08-04_19-32-10,New_NPC (93)(Clone),121,4,78884,48,0
22-08-04_19-32-11,New_NPC (93)(Clone),150,45,78889,48,0
22-08-04_19-32-11,New_NPC (93)(Clone),33,46,78894,48,0
22-08-04_19-32-11,New_NPC (93)(Clone),150,45,78899,48,0
22-08-04_19-32-12,New_NPC (93)(Clone),33,46,78904,48,0
22-08-04_19-32-12,New_NPC (93)(Clone),33,46,78909,48,0
22-08-04_19-32-12,New_NPC (93)(Clone),150,45,78914,48,0
22-08-04_19-32-13,New_NPC (93)(Clone),115,4,78962,48,0
22-08-04_19-32-14,New_NPC (93)(Clone),80,69,78967,48,0
22-08-04_19-32-14,New_NPC (93)(Clone),100,50,78972,48,0
22-08-04_19-32-14,New_NPC (93)(Clone),150,45,78977,48,0
22-08-04_19-32-15,New_NPC (93)(Clone),150,45,78982,48,0
22-08-04_19-32-15,New_NPC (93)(Clone),81,69,78987,48,0
22-08-04_19-32-15,New_NPC (93)(Clone),81,69,78992,48,0
22-08-04_19-32-16,New_NPC (93)(Clone),81,69,78997,48,0
22-08-04_19-32-16,New_NPC (93)(Clone),81,69,79002,48,0
22-08-04_19-32-16,New_NPC (93)(Clone),81,69,79007,48,0
22-08-04_19-32-17,New_NPC (93)(Clone),81,69,79012,48,0
22-08-04_19-32-17,New_NPC (93)(Clone),81,69,79017,48,0
22-08-04_19-32-17,New_NPC (93)(Clone),82,68,79022,48,0
22-08-04_19-32-18,New_NPC (93)(Clone),81,69,79027,48,0
22-08-04_19-32-18,New_NPC (93)(Clone),76,70,79032,48,0
22-08-04_19-32-18,NPC 217(Clone),108,46,79044,48,0
22-08-04_19-32-19,NPC 217(Clone),22,15,79049,48,0
22-08-04_19-32-19,NPC 217(Clone),22,15,79054,48,0
22-08-04_19-32-19,NPC 217(Clone),22,15,79059,48,0
22-08-04_19-32-20,NPC 217(Clone),22,15,79064,48,0
22-08-04_19-32-20,NPC 217(Clone),22,15,79069,48,0
22-08-04_19-32-20,NPC 217(Clone),21,15,79074,48,0
22-08-04_19-32-21,NPC 217(Clone),21,15,79079,48,0
22-08-04_19-32-21,NPC 217(Clone),21,15,79084,48,0
22-08-04_19-32-21,NPC 217(Clone),21,15,79089,48,0
22-08-04_19-32-22,NPC 217(Clone),21,15,79094,48,0
22-08-04_19-32-22,NPC 217(Clone),21,15,79099,48,0
22-08-04_19-32-22,NPC 217(Clone),21,15,79104,48,0
